accepted_time,package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,service_window_start_time,pickup_time,completed_time,promised_delivery_time,aoi_id,aoi_type,ds,courier_workload_2h,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label,service_window_breach,time_to_window_end_minutes,time_to_window_start_minutes,service_window_length_minutes,accept_hour,accept_dayofweek,accept_month,expected_travel_time_minutes,feasibility_margin_minutes,time_pressure_score,distance_feasibility_pressure_score,historical_courier_breach_rate,historical_zone_breach_rate,historical_city_breach_rate,model_risk_rank_score,intervention_urgency_score,intervention_priority
2024-06-01 07:38:00,P-144111,13301,Hangzhou,1,pickup,30.41502,120.05155,30.41508,120.05075,2024-06-01 07:38:00,2024-06-01 11:00:00,2024-06-01 09:01:00,2024-06-01 09:01:00,2024-06-01 13:00:00,452,14,601,1,0.0,83.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,322.0,202.0,120.0,7,5,6,0.6,321.4,0.0,0.0,0.0,0.006920415224913495,0.006920415224913495,0.06025,0.041662500000000005,Low
2024-06-01 07:44:00,P-2061706,317,Chongqing,3,pickup,29.48837,106.46665,29.48842,106.46771,2024-06-01 07:44:00,2024-06-01 09:00:00,2024-06-01 09:37:00,2024-06-01 09:37:00,2024-06-01 11:00:00,337,1,601,1,0.0,113.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,196.0,76.0,120.0,7,5,6,0.6,195.4,0.18333333333333335,0.0,0.018404907975460124,0.017857142857142856,0.017857142857142856,0.4522,0.3330966666666667,Low
2024-06-01 07:49:00,P-3459187,12307,Yantai,16,pickup,36.73887,121.18014,36.77807,121.17778,2024-06-01 07:49:00,2024-06-01 09:00:00,2024-06-01 10:30:00,2024-06-01 10:30:00,2024-06-01 11:00:00,247,14,601,1,0.0,161.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.363908520165628,10.473380448397508,0.0,0.0,0.0075,Low,No significant delay,0,191.0,71.0,120.0,7,5,6,10.473380448397508,180.5266195516025,0.20416666666666672,0.0,0.11428571428571428,0.04013377926421405,0.04013377926421405,0.4994,0.36794333333333334,Medium
2024-06-01 07:53:00,P-5396296,8122,Shanghai,0,pickup,30.92626,121.58238,30.92637,121.58146,2024-06-01 07:53:00,2024-06-01 09:00:00,2024-06-01 10:36:00,2024-06-01 10:36:00,2024-06-01 11:00:00,2231,1,601,1,0.0,163.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,187.0,67.0,120.0,7,5,6,0.6,186.4,0.22083333333333333,0.0,0.0128,0.0,0.0,0.5321,0.3925316666666667,Medium
2024-06-01 07:54:00,P-65957,7563,Hangzhou,1,pickup,30.37964,120.06531,30.37792,120.05176,2024-06-01 07:54:00,2024-06-01 09:00:00,2024-06-01 10:09:00,2024-06-01 10:09:00,2024-06-01 11:00:00,208,14,601,3,0.0,135.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.3138193336657733,3.153166400797856,0.0,0.0,0.0225,Low,No significant delay,0,186.0,66.0,120.0,7,5,6,3.153166400797856,182.84683359920214,0.22499999999999998,0.0,0.0,0.006896551724137931,0.006896551724137931,0.6263,0.459595,Medium
2024-06-01 07:56:00,P-4294087,8238,Chongqing,3,pickup,29.49282,106.47616,29.49251,106.47622,2024-06-01 07:56:00,2024-06-01 09:00:00,2024-06-01 08:50:00,2024-06-01 08:50:00,2024-06-01 11:00:00,1251,1,601,1,0.0,54.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,184.0,64.0,120.0,7,5,6,0.6,183.4,0.23333333333333328,0.0,0.014705882352941176,0.017804154302670624,0.017804154302670624,0.55945,0.4128091666666667,Medium
2024-06-01 07:56:00,P-1597870,317,Chongqing,3,pickup,29.48822,106.46949,29.48861,106.46952,2024-06-01 07:56:00,2024-06-01 13:00:00,2024-06-01 13:50:00,2024-06-01 13:50:00,2024-06-01 15:00:00,337,1,601,2,0.0,354.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,424.0,304.0,120.0,7,5,6,0.6,423.4,0.0,0.0,0.018292682926829267,0.01775147928994083,0.01775147928994083,0.15815,0.10779750000000002,Low
2024-06-01 07:59:00,P-3648086,12003,Yantai,16,pickup,36.78697,121.17308,36.78678,121.17334,2024-06-01 07:59:00,2024-06-01 15:00:00,2024-06-01 15:16:00,2024-06-01 15:16:00,2024-06-01 17:00:00,808,1,601,1,0.0,437.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,541.0,421.0,120.0,7,5,6,0.6,540.4,0.0,0.0,0.045454545454545456,0.04,0.04,0.06025,0.041662500000000005,Low
2024-06-01 08:01:00,P-721366,12307,Yantai,16,pickup,36.77624,121.1675,36.77904,121.17501,2024-06-01 08:01:00,2024-06-02 17:00:00,2024-06-02 16:38:00,2024-06-02 16:38:00,2024-06-02 19:00:00,247,14,602,2,0.0,1957.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.7377781763368215,1.7706676232083716,0.0,0.0,0.015,Low,No significant delay,0,2099.0,1979.0,120.0,8,5,6,1.7706676232083716,2097.2293323767917,0.0,0.0,0.11267605633802817,0.03986710963455149,0.03986710963455149,0.15815,0.10779750000000002,Low
2024-06-01 08:04:00,P-4054189,8122,Shanghai,0,pickup,30.92587,121.54516,30.91759,121.56283,2024-06-01 08:04:00,2024-06-01 09:00:00,2024-06-01 09:09:00,2024-06-01 09:09:00,2024-06-01 11:00:00,193,14,601,2,0.0,65.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.920618276846944,4.609483864432666,0.0,0.0,0.015,Low,No significant delay,0,176.0,56.0,120.0,8,5,6,4.609483864432666,171.39051613556734,0.2666666666666667,0.0,0.0,0.0,0.0,0.6582,0.4861633333333334,Medium
2024-06-01 08:04:00,P-5846428,12003,Yantai,16,pickup,36.7871,121.17313,36.78668,121.17242,2024-06-01 08:04:00,2024-06-01 09:00:00,2024-06-01 10:22:00,2024-06-01 10:22:00,2024-06-01 11:00:00,808,1,601,2,0.0,138.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,176.0,56.0,120.0,8,5,6,0.6,175.4,0.2666666666666667,0.0,0.043478260869565216,0.039735099337748346,0.039735099337748346,0.6582,0.4861633333333334,Medium
2024-06-01 08:05:00,P-4600118,12003,Yantai,16,pickup,36.74468,121.20467,36.78671,121.17345,2024-06-01 08:05:00,2024-06-01 09:00:00,2024-06-01 10:30:00,2024-06-01 10:30:00,2024-06-01 11:00:00,808,1,601,3,0.0,145.0,0.0,0.0,False,On Time,0.0,0.0,0.15,5.438355308091985,13.052052739420766,0.0,0.0,0.0225,Low,No significant delay,0,175.0,55.0,120.0,8,5,6,13.052052739420766,161.94794726057924,0.27083333333333337,0.0,0.041666666666666664,0.039603960396039604,0.039603960396039604,0.6978,0.5152366666666666,Medium
2024-06-01 08:08:00,P-6086847,317,Chongqing,3,pickup,29.48826,106.46793,29.48786,106.469,2024-06-01 08:08:00,2024-06-01 09:00:00,2024-06-01 09:45:00,2024-06-01 09:45:00,2024-06-01 11:00:00,337,1,601,3,0.0,97.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay,0,172.0,52.0,120.0,8,5,6,0.6,171.4,0.2833333333333333,0.0,0.01818181818181818,0.017699115044247787,0.017699115044247787,0.7153,0.5291116666666666,Medium
2024-06-01 08:10:00,P-5066111,12307,Yantai,16,pickup,36.73863,121.18001,36.77894,121.17479,2024-06-01 08:10:00,2024-06-01 09:00:00,2024-06-01 10:57:00,2024-06-01 10:57:00,2024-06-01 11:00:00,247,14,601,3,0.0,167.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.506325516278381,10.815181239068114,0.0,0.0,0.0225,Low,No significant delay,0,170.0,50.0,120.0,8,5,6,10.815181239068114,159.18481876093188,0.29166666666666663,0.0,0.1111111111111111,0.039473684210526314,0.039473684210526314,0.7277,0.5388383333333333,Medium
2024-06-01 08:11:00,P-3869444,13301,Hangzhou,1,pickup,30.41671,120.05117,30.4167,120.05119,2024-06-01 08:11:00,2024-06-01 09:00:00,2024-06-01 08:54:00,2024-06-01 08:54:00,2024-06-01 11:00:00,452,14,601,2,0.0,43.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,169.0,49.0,120.0,8,5,6,0.6,168.4,0.2958333333333333,0.0,0.0,0.006872852233676976,0.006872852233676976,0.7028,0.5209866666666667,Medium
2024-06-01 08:16:00,P-1876610,8122,Shanghai,0,pickup,30.92738,121.54153,30.91786,121.55895,2024-06-01 08:16:00,2024-06-01 11:00:00,2024-06-01 09:14:00,2024-06-01 09:14:00,2024-06-01 13:00:00,193,14,601,3,0.0,58.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.9702293614831417,4.72855046755954,0.0,0.0,0.0225,Low,No significant delay,0,284.0,164.0,120.0,8,5,6,4.72855046755954,279.27144953244044,0.0,0.0,0.0,0.0,0.0,0.2207,0.150955,Low
2024-06-01 08:18:00,P-6101917,8238,Chongqing,3,pickup,29.49203,106.4759,29.49213,106.47569,2024-06-01 08:18:00,2024-06-01 09:00:00,2024-06-01 09:52:00,2024-06-01 09:52:00,2024-06-01 11:00:00,1251,1,601,2,0.0,94.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,162.0,42.0,120.0,8,5,6,0.6,161.4,0.32499999999999996,0.0,0.014492753623188406,0.01764705882352941,0.01764705882352941,0.74535,0.5544775,Medium
2024-06-01 08:20:00,P-4268273,12307,Yantai,16,pickup,36.73877,121.18019,36.77707,121.17683,2024-06-01 08:20:00,2024-06-01 09:00:00,2024-06-01 10:36:00,2024-06-01 10:36:00,2024-06-01 11:00:00,247,14,601,4,0.0,136.0,0.0,0.0,False,On Time,0.0,0.0,0.2,4.269271992829633,10.24625278279112,0.0,0.0,0.03,Low,No significant delay,0,160.0,40.0,120.0,8,5,6,10.24625278279112,149.75374721720888,0.33333333333333337,0.0,0.1095890410958904,0.03934426229508197,0.03934426229508197,0.80235,0.5981941666666667,Medium
2024-06-01 08:51:00,P-2091856,8238,Chongqing,3,pickup,29.49275,106.47644,29.49206,106.47546,2024-06-01 08:51:00,2024-06-01 13:00:00,2024-06-01 12:51:00,2024-06-01 12:51:00,2024-06-01 15:00:00,1251,1,601,3,0.0,240.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay,0,369.0,249.0,120.0,8,5,6,0.6,368.4,0.0,0.0,0.014285714285714285,0.017595307917888565,0.017595307917888565,0.2207,0.150955,Low
2024-06-01 08:54:00,P-4412250,12307,Yantai,16,pickup,36.7383,121.1803,36.7774,121.17389,2024-06-01 08:54:00,2024-06-01 11:00:00,2024-06-01 11:05:00,2024-06-01 11:05:00,2024-06-01 13:00:00,284,1,601,5,0.0,131.0,0.0,0.0,False,On Time,0.0,0.0,0.25,4.385062514039551,10.524150033694925,0.0,0.0,0.0375,Low,No significant delay,0,246.0,126.0,120.0,8,5,6,10.524150033694923,235.47584996630508,0.0,0.0,0.10810810810810811,0.0392156862745098,0.0392156862745098,0.30295,0.2094175,Low
2024-06-01 09:31:00,P-3898533,8238,Chongqing,3,pickup,29.49201,106.47743,29.49247,106.4758,2024-06-01 09:31:00,2024-06-01 11:00:00,2024-06-01 12:46:00,2024-06-01 12:46:00,2024-06-01 13:00:00,1251,1,601,4,0.0,195.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.25,0.6,0.0,0.0,0.03,Low,No significant delay,0,209.0,89.0,120.0,9,5,6,0.6,208.4,0.12916666666666665,0.0,0.014084507042253521,0.017543859649122806,0.017543859649122806,0.48185,0.3490358333333333,Low
2024-06-01 09:58:00,P-3689160,8122,Shanghai,0,pickup,30.9249,121.55565,30.91583,121.55254,2024-06-01 09:58:00,2024-06-01 13:00:00,2024-06-01 11:16:00,2024-06-01 11:16:00,2024-06-01 15:00:00,2254,14,601,3,0.0,78.0,0.0,0.0,False,On Time,0.0,0.0,0.15,1.0512667269688547,2.5230401447252513,0.0,0.0,0.0225,Low,No significant delay,0,302.0,182.0,120.0,9,5,6,2.5230401447252513,299.47695985527474,0.0,0.0,0.0,0.0,0.0,0.2207,0.150955,Low
2024-06-01 10:03:00,P-2071964,8122,Shanghai,0,pickup,30.92406,121.5506,30.91742,121.56269,2024-06-01 10:03:00,2024-06-01 11:00:00,2024-06-01 11:07:00,2024-06-01 11:07:00,2024-06-01 13:00:00,193,14,601,4,0.0,64.0,0.0,0.0,False,On Time,0.0,0.0,0.2,1.369382268287722,3.2865174438905327,0.0,0.0,0.03,Low,No significant delay,0,177.0,57.0,120.0,10,5,6,3.2865174438905327,173.71348255610945,0.26249999999999996,0.0,0.0,0.0,0.0,0.7165,0.5282250000000001,Medium
2024-06-01 10:41:00,P-2637422,8238,Chongqing,3,pickup,29.48963,106.47481,29.49215,106.47549,2024-06-01 10:41:00,2024-06-01 13:00:00,2024-06-01 12:37:00,2024-06-01 12:37:00,2024-06-01 15:00:00,1251,1,601,3,0.0,116.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.287836821469653,0.6908083715271672,0.0,0.0,0.0225,Low,No significant delay,0,259.0,139.0,120.0,10,5,6,0.6908083715271672,258.30919162847283,0.0,0.0,0.013888888888888888,0.01749271137026239,0.01749271137026239,0.2207,0.150955,Low
2024-06-01 12:08:00,P-3196636,7563,Hangzhou,1,pickup,30.37912,120.05872,30.37791,120.05138,2024-06-01 12:08:00,2024-06-01 12:08:00,2024-06-01 13:34:00,2024-06-01 13:34:00,2024-06-01 14:08:00,208,14,601,1,0.0,86.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.7168528947595078,1.7204469474228186,0.0,0.0,0.0075,Low,No significant delay,0,120.0,0.0,120.0,12,5,6,1.7204469474228186,118.27955305257719,0.5,0.01433705789519013,0.0,0.00684931506849315,0.00684931506849315,0.9184,0.700893705789519,High
2024-06-01 12:16:00,P-1540493,12307,Yantai,16,pickup,36.7783,121.17309,36.7783,121.17309,2024-06-01 12:16:00,2024-06-01 13:00:00,2024-06-01 14:40:00,2024-06-01 14:40:00,2024-06-01 15:00:00,284,1,601,1,0.0,144.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,164.0,44.0,120.0,12,5,6,0.6,163.4,0.31666666666666665,0.0,0.10666666666666667,0.03908794788273615,0.03908794788273615,0.6998,0.5207033333333333,Medium
2024-06-01 12:28:00,P-6103282,8122,Shanghai,0,pickup,30.91937,121.53627,30.91613,121.55233,2024-06-01 12:28:00,2024-06-01 13:00:00,2024-06-01 14:41:00,2024-06-01 14:41:00,2024-06-01 15:00:00,2254,14,601,1,0.0,133.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.5738304041998183,3.777192970079564,0.0,0.0,0.0075,Low,No significant delay,0,152.0,32.0,120.0,12,5,6,3.777192970079564,148.22280702992043,0.3666666666666667,0.0,0.0,0.0,0.0,0.77115,0.5770808333333334,Medium
2024-06-01 12:40:00,P-1520392,12307,Yantai,16,pickup,36.77719,121.17681,36.77719,121.17681,2024-06-01 12:40:00,2024-06-01 12:40:00,2024-06-01 12:41:00,2024-06-01 12:41:00,2024-06-01 14:40:00,247,14,601,2,0.0,1.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,120.0,0.0,120.0,12,5,6,0.6,119.4,0.5,0.0050000000000000044,0.10526315789473684,0.03896103896103896,0.03896103896103896,0.9375,0.714875,High
2024-06-01 13:00:00,P-5299669,7563,Hangzhou,1,pickup,30.37918,120.0564,30.37889,120.0496,2024-06-01 13:00:00,2024-06-01 13:00:00,2024-06-01 13:40:00,2024-06-01 13:40:00,2024-06-01 15:00:00,208,14,601,2,0.0,40.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.6531051010268171,1.5674522424643609,0.0,0.0,0.015,Low,No significant delay,0,120.0,0.0,120.0,13,5,6,1.5674522424643609,118.43254775753564,0.5,0.01306210202053626,0.0,0.006825938566552901,0.006825938566552901,0.9559,0.7276412102020536,High
2024-06-01 13:25:00,P-1697143,12307,Yantai,16,pickup,36.77859,121.17297,36.77859,121.17297,2024-06-01 13:25:00,2024-06-01 15:00:00,2024-06-01 14:48:00,2024-06-01 14:48:00,2024-06-01 17:00:00,284,1,601,3,0.0,83.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay,0,215.0,95.0,120.0,13,5,6,0.6,214.4,0.10416666666666663,0.0,0.1038961038961039,0.038834951456310676,0.038834951456310676,0.37075,0.26932083333333334,Low
2024-06-01 15:15:00,P-2529474,8122,Shanghai,0,pickup,30.90916,121.53044,30.92004,121.56574,2024-06-01 15:15:00,2024-06-01 17:00:00,2024-06-01 15:39:00,2024-06-01 15:39:00,2024-06-01 19:00:00,2101,14,601,1,0.0,24.0,0.0,0.0,False,On Time,0.0,0.0,0.05,3.5782657018585833,8.587837684460599,0.0,0.0,0.0075,Low,No significant delay,0,225.0,105.0,120.0,15,5,6,8.587837684460599,216.4121623155394,0.0625,0.0,0.0,0.0,0.0,0.2539,0.18003500000000003,Low
2024-06-01 16:05:00,P-3476103,317,Chongqing,3,pickup,29.49111,106.47427,29.48717,106.47657,2024-06-01 16:05:00,2024-06-01 16:05:00,2024-06-01 16:17:00,2024-06-01 16:17:00,2024-06-01 18:05:00,2194,14,601,1,0.0,12.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.4914228939542714,1.1794149454902516,0.0,0.0,0.0075,Low,No significant delay,0,120.0,0.0,120.0,16,5,6,1.1794149454902514,118.82058505450975,0.5,0.009828457879085373,0.018072289156626505,0.01744186046511628,0.01744186046511628,0.9135,0.6972578457879085,High
2024-06-02 07:38:00,P-5276023,7563,Hangzhou,1,pickup,30.37978,120.0652,30.37948,120.05244,2024-06-02 07:38:00,2024-06-02 09:00:00,2024-06-02 10:19:00,2024-06-02 10:19:00,2024-06-02 11:00:00,208,14,602,1,0.0,161.0,0.0,0.0,False,On Time,0.0,0.0,0.05,1.22448481680622,2.938763560334928,0.0,0.0,0.0075,Low,No significant delay,0,202.0,82.0,120.0,7,6,6,2.9387635603349276,199.06123643966507,0.15833333333333333,0.0,0.0,0.006802721088435374,0.006802721088435374,0.39585,0.29146916666666667,Low
2024-06-02 07:39:00,P-1159090,8238,Chongqing,3,pickup,29.49177,106.4773,29.49252,106.4762,2024-06-02 07:39:00,2024-06-02 09:00:00,2024-06-02 09:54:00,2024-06-02 09:54:00,2024-06-02 11:00:00,1251,1,602,1,0.0,135.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,201.0,81.0,120.0,7,6,6,0.6,200.4,0.16249999999999998,0.0,0.0136986301369863,0.017391304347826087,0.017391304347826087,0.40495,0.29821749999999997,Low
2024-06-02 07:46:00,P-4614430,10398,Yantai,16,pickup,36.76697,121.1791,36.7689,121.17865,2024-06-02 07:46:00,2024-06-02 09:00:00,2024-06-02 09:46:00,2024-06-02 09:46:00,2024-06-02 11:00:00,916,14,602,1,0.0,120.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,194.0,74.0,120.0,7,6,6,0.6,193.4,0.19166666666666665,0.0,0.3333333333333333,0.03870967741935484,0.03870967741935484,0.4692,0.34581333333333336,Low
2024-06-02 07:48:00,P-5170132,13301,Hangzhou,1,pickup,30.41646,120.05056,30.4167,120.05126,2024-06-02 07:48:00,2024-06-02 09:00:00,2024-06-02 08:41:00,2024-06-02 08:41:00,2024-06-02 11:00:00,452,14,602,1,0.0,53.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,192.0,72.0,120.0,7,6,6,0.6,191.4,0.19999999999999996,0.0,0.0,0.006779661016949152,0.006779661016949152,0.4883,0.359895,Medium
2024-06-02 07:51:00,P-2733158,8238,Chongqing,3,pickup,29.48206,106.4588,29.49196,106.47546,2024-06-02 07:51:00,2024-06-02 09:00:00,2024-06-02 10:09:00,2024-06-02 10:09:00,2024-06-02 11:00:00,1251,1,602,2,0.0,138.0,0.0,0.0,False,On Time,0.0,0.0,0.1,1.9524688676434627,4.685925282344311,0.0,0.0,0.015,Low,No significant delay,0,189.0,69.0,120.0,7,6,6,4.685925282344311,184.3140747176557,0.21250000000000002,0.0,0.013513513513513514,0.017341040462427744,0.017341040462427744,0.56295,0.4134175,Medium
2024-06-02 07:52:00,P-2818124,317,Chongqing,3,pickup,29.48694,106.47682,29.48715,106.4766,2024-06-02 07:52:00,2024-06-02 09:00:00,2024-06-02 10:21:00,2024-06-02 10:21:00,2024-06-02 11:00:00,2194,14,602,1,0.0,149.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,188.0,68.0,120.0,7,6,6,0.6,187.4,0.21666666666666667,0.0,0.017964071856287425,0.01729106628242075,0.01729106628242075,0.5247,0.3868883333333334,Medium
2024-06-02 07:54:00,P-1686488,8122,Shanghai,0,pickup,30.92639,121.5823,30.92688,121.5822,2024-06-02 07:54:00,2024-06-02 09:00:00,2024-06-02 10:13:00,2024-06-02 10:13:00,2024-06-02 11:00:00,2231,1,602,1,0.0,139.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay,0,186.0,66.0,120.0,7,6,6,0.6,185.4,0.22499999999999998,0.0,0.0,0.0,0.0,0.54145,0.3994425,Medium
2024-06-02 07:55:00,P-4943217,317,Chongqing,3,pickup,29.48688,106.4689,29.48807,106.46883,2024-06-02 07:55:00,2024-06-02 09:00:00,2024-06-02 09:09:00,2024-06-02 09:09:00,2024-06-02 11:00:00,337,1,602,2,0.0,74.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,185.0,65.0,120.0,7,6,6,0.6,184.4,0.22916666666666663,0.0,0.017857142857142856,0.017241379310344827,0.017241379310344827,0.59575,0.43807083333333335,Medium
2024-06-02 07:57:00,P-2515049,12307,Yantai,16,pickup,36.7384,121.18024,36.77856,121.17282,2024-06-02 07:57:00,2024-06-02 09:00:00,2024-06-02 10:31:00,2024-06-02 10:31:00,2024-06-02 11:00:00,284,1,602,1,0.0,154.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.5142461791794615,10.834190830030709,0.0,0.0,0.0075,Low,No significant delay,0,183.0,63.0,120.0,7,6,6,10.834190830030709,172.1658091699693,0.23750000000000004,0.0,0.10256410256410256,0.03858520900321544,0.03858520900321544,0.5684,0.41946,Medium
2024-06-02 07:59:00,P-2060408,317,Chongqing,3,pickup,29.4885,106.46847,29.48848,106.46831,2024-06-02 07:59:00,2024-06-02 09:00:00,2024-06-02 09:26:00,2024-06-02 09:26:00,2024-06-02 11:00:00,337,1,602,3,0.0,87.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay,0,181.0,61.0,120.0,7,6,6,0.6,180.4,0.24583333333333335,0.0,0.01775147928994083,0.017191977077363897,0.017191977077363897,0.65985,0.4855691666666667,Medium
2024-06-02 08:10:00,P-4643752,13301,Hangzhou,1,pickup,30.41515,120.05186,30.41502,120.05079,2024-06-02 08:10:00,2024-06-02 09:00:00,2024-06-02 08:53:00,2024-06-02 08:53:00,2024-06-02 11:00:00,452,14,602,2,0.0,43.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay,0,170.0,50.0,120.0,8,6,6,0.6,169.4,0.29166666666666663,0.0,0.0,0.006756756756756757,0.006756756756756757,0.69585,0.5156358333333333,Medium
2024-06-02 08:37:00,P-3756908,317,Chongqing,3,pickup,29.49467,106.47589,29.48897,106.46918,2024-06-02 08:37:00,2024-06-02 13:00:00,2024-06-02 13:41:00,2024-06-02 13:41:00,2024-06-02 15:00:00,337,1,602,4,0.0,304.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.9074631672178208,2.1779116013227697,0.0,0.0,0.03,Low,No significant delay,0,383.0,263.0,120.0,8,6,6,2.17791160132277,380.82208839867724,0.0,0.0,0.01764705882352941,0.017142857142857144,0.017142857142857144,0.27025,0.1856625,Low
2024-06-02 08:39:00,P-2173192,8122,Shanghai,0,pickup,30.92498,121.54136,30.92893,121.56752,2024-06-02 08:39:00,2024-06-02 11:00:00,2024-06-02 10:53:00,2024-06-02 10:53:00,2024-06-02 13:00:00,3590,14,602,2,0.0,134.0,0.0,0.0,False,On Time,0.0,0.0,0.1,2.533647850883838,6.08075484212121,0.0,0.0,0.015,Low,No significant delay,0,261.0,141.0,120.0,8,6,6,6.080754842121211,254.91924515787878,0.0,0.0,0.0,0.0,0.0,0.15815,0.10779750000000002,Low
2024-06-02 08:45:00,P-3986933,9588,Chongqing,3,pickup,29.49426,106.47508,29.48845,106.46785,2024-06-02 08:45:00,2024-06-02 17:00:00,2024-06-02 18:57:00,2024-06-02 18:57:00,2024-06-02 19:00:00,337,1,602,1,0.0,612.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.9523933214629396,2.285743971511055,0.0,0.0,0.0075,Low,No significant delay,0,615.0,495.0,120.0,8,6,6,2.285743971511055,612.714256028489,0.0,0.0,0.0,0.017094017094017096,0.017094017094017096,0.06025,0.041662500000000005,Low
2024-06-02 08:49:00,P-2285693,8238,Chongqing,3,pickup,29.49195,106.47763,29.49253,106.47616,2024-06-02 08:49:00,2024-06-02 11:00:00,2024-06-02 12:34:00,2024-06-02 12:34:00,2024-06-02 13:00:00,1251,1,602,3,0.0,225.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay,0,251.0,131.0,120.0,8,6,6,0.6,250.4,0.0,0.0,0.013333333333333334,0.017045454545454544,0.017045454545454544,0.2207,0.150955,Low
2024-06-02 08:55:00,P-3419871,8254,Shanghai,0,pickup,30.88676,121.57901,30.8915,121.57399,2024-06-02 08:55:00,2024-06-02 15:00:00,2024-06-02 16:18:00,2024-06-02 16:18:00,2024-06-02 17:00:00,3322,8,602,1,0.0,443.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.7122227939868753,1.7093347055685006,0.0,0.0,0.0075,Low,No significant delay,0,485.0,365.0,120.0,8,6,6,1.7093347055685006,483.2906652944315,0.0,0.0,0.0128,0.0,0.0,0.06025,0.041662500000000005,Low
