accepted_time,package_id,courier_id,city,zone_id,task_type,origin_lat,origin_lng,destination_lat,destination_lng,assigned_time,service_window_start_time,pickup_time,completed_time,promised_delivery_time,aoi_id,aoi_type,ds,courier_workload_2h,acceptance_gap_minutes,pickup_gap_minutes,execution_time_minutes,delay_minutes,is_delayed,delay_category,event_sequence_abnormality_score,time_window_violation_score,workload_pressure_score,distance_km,expected_execution_time_minutes,distance_adjusted_execution_ratio,route_execution_instability_score,operational_exception_severity,severity_class,root_cause_label
2024-06-18 09:23:00,P-2974575,12307,Yantai,16,pickup,36.77444,121.17354,36.77757,121.17396,2024-06-18 09:23:00,2024-06-18 17:00:00,2024-06-18 18:28:00,2024-06-18 18:28:00,2024-06-18 19:00:00,247,14,618,3,0.0,545.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.3500446204630591,0.8401070891113418,0.0,0.0,0.0225,Low,No significant delay
2024-06-18 10:10:00,P-3758521,12307,Yantai,16,pickup,36.77663,121.17676,36.7776,121.1777,2024-06-18 10:10:00,2024-06-18 10:10:00,2024-06-18 10:26:00,2024-06-18 10:26:00,2024-06-18 12:10:00,247,14,618,2,0.0,16.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-18 11:33:00,P-723601,12307,Yantai,16,pickup,36.7776,121.17228,36.77896,121.17301,2024-06-18 11:33:00,2024-06-18 13:00:00,2024-06-18 12:42:00,2024-06-18 12:42:00,2024-06-18 15:00:00,284,1,618,2,0.0,69.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-18 13:32:00,P-5528960,12307,Yantai,16,pickup,36.77727,121.17472,36.77725,121.17478,2024-06-18 13:32:00,2024-06-18 15:00:00,2024-06-18 15:33:00,2024-06-18 15:33:00,2024-06-18 17:00:00,247,14,618,2,0.0,121.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-18 14:46:00,P-5163597,12307,Yantai,16,pickup,36.77493,121.17144,36.77889,121.17284,2024-06-18 14:46:00,2024-06-18 14:46:00,2024-06-18 16:25:00,2024-06-18 16:25:00,2024-06-18 16:46:00,284,1,618,2,0.0,99.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.45764584822461873,1.098350035739085,0.0,0.0,0.015,Low,No significant delay
2024-06-18 16:34:00,P-795666,12307,Yantai,16,pickup,36.77597,121.17779,36.77904,121.17489,2024-06-18 16:34:00,2024-06-18 17:00:00,2024-06-18 16:57:00,2024-06-18 16:57:00,2024-06-18 19:00:00,247,14,618,2,0.0,23.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.4280688839003021,1.027365321360725,0.0,0.0,0.015,Low,No significant delay
2024-06-19 07:36:00,P-5262211,12307,Yantai,16,pickup,36.77898,121.17488,36.77896,121.17497,2024-06-19 07:36:00,2024-06-19 09:00:00,2024-06-19 10:56:00,2024-06-19 10:56:00,2024-06-19 11:00:00,247,14,619,1,0.0,200.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-19 07:54:00,P-3267510,12307,Yantai,16,pickup,36.73875,121.18011,36.77761,121.17681,2024-06-19 07:54:00,2024-06-19 09:00:00,2024-06-19 10:00:00,2024-06-19 10:00:00,2024-06-19 11:00:00,247,14,619,2,0.0,126.0,0.0,0.0,False,On Time,0.0,0.0,0.1,4.331023939338191,10.394457454411658,0.0,0.0,0.015,Low,No significant delay
2024-06-19 08:56:00,P-2294583,12307,Yantai,16,pickup,36.73878,121.18026,36.77873,121.17311,2024-06-19 08:56:00,2024-06-20 17:00:00,2024-06-19 11:11:00,2024-06-19 11:11:00,2024-06-20 19:00:00,284,1,619,3,0.0,135.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.4876708079073895,10.770409938977735,0.0,0.0,0.0225,Low,No significant delay
2024-06-19 09:14:00,P-2890856,12307,Yantai,16,pickup,36.74829,121.18007,36.77754,121.17213,2024-06-19 09:14:00,2024-06-19 11:00:00,2024-06-19 11:22:00,2024-06-19 11:22:00,2024-06-19 13:00:00,176,7,619,4,0.0,128.0,0.0,0.0,False,On Time,0.0,0.0,0.2,3.328469911705055,7.988327788092132,0.0,0.0,0.03,Low,No significant delay
2024-06-19 09:34:00,P-824279,12307,Yantai,16,pickup,36.77582,121.17198,36.77783,121.17719,2024-06-19 09:34:00,2024-06-19 11:00:00,2024-06-19 11:29:00,2024-06-19 11:29:00,2024-06-19 13:00:00,247,14,619,5,0.0,115.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.5150454136369426,1.2361089927286621,0.0,0.0,0.0375,Low,No significant delay
2024-06-19 09:49:00,P-4966068,12307,Yantai,16,pickup,36.77833,121.17413,36.77824,121.17407,2024-06-19 09:49:00,2024-06-19 11:00:00,2024-06-19 12:22:00,2024-06-19 12:22:00,2024-06-19 13:00:00,247,14,619,5,0.0,153.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.25,0.6,0.0,0.0,0.0375,Low,No significant delay
2024-06-19 10:26:00,P-2272245,12307,Yantai,16,pickup,36.77748,121.17036,36.77854,121.17287,2024-06-19 10:26:00,2024-06-19 10:26:00,2024-06-19 11:17:00,2024-06-19 11:17:00,2024-06-19 12:26:00,284,1,619,5,0.0,51.0,0.0,0.0,False,On Time,0.0,0.0,0.25,0.25271744926403616,0.6065218782336869,0.0,0.0,0.0375,Low,No significant delay
2024-06-19 15:12:00,P-2773857,12307,Yantai,16,pickup,36.77433,121.17369,36.77881,121.17475,2024-06-19 15:12:00,2024-06-19 17:00:00,2024-06-19 17:07:00,2024-06-19 17:07:00,2024-06-19 19:00:00,247,14,619,1,0.0,115.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.5070203363289462,1.2168488071894707,0.0,0.0,0.0075,Low,No significant delay
2024-06-20 07:36:00,P-772734,12307,Yantai,16,pickup,36.73886,121.18025,36.77885,121.17302,2024-06-20 07:36:00,2024-06-20 09:00:00,2024-06-20 14:02:00,2024-06-20 14:02:00,2024-06-20 11:00:00,284,1,620,1,0.0,386.0,0.0,182.0,True,Moderate Delay,0.0,0.7583333333333333,0.05,4.493089593148314,10.783415023555953,0.0,0.0,0.3740277777777778,Medium,Pickup/task start delay
2024-06-20 07:42:00,P-4760637,12307,Yantai,16,pickup,36.73878,121.1801,36.7775,121.17252,2024-06-20 07:42:00,2024-06-20 09:00:00,2024-06-20 10:57:00,2024-06-20 10:57:00,2024-06-20 11:00:00,176,7,620,2,0.0,195.0,0.0,0.0,False,On Time,0.0,0.0,0.1,4.358100734348291,10.459441762435898,0.0,0.0,0.015,Low,No significant delay
2024-06-20 07:42:00,P-5412738,12307,Yantai,16,pickup,36.73873,121.18009,36.7777,121.17212,2024-06-20 07:42:00,2024-06-20 09:00:00,2024-06-20 10:26:00,2024-06-20 10:26:00,2024-06-20 11:00:00,176,7,620,3,0.0,164.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.391049595107193,10.538519028257262,0.0,0.0,0.0225,Low,No significant delay
2024-06-20 07:46:00,P-221101,12307,Yantai,16,pickup,36.73886,121.18003,36.77864,121.17281,2024-06-20 07:46:00,2024-06-20 09:00:00,2024-06-20 11:10:00,2024-06-20 11:10:00,2024-06-20 11:00:00,284,1,620,4,0.0,204.0,0.0,10.0,True,Slight Delay,0.0,0.041666666666666664,0.2,4.4698529294616085,10.72764703070786,0.0,0.0,0.050138888888888886,Low,Pickup/task start delay
2024-06-20 07:46:00,P-972256,12307,Yantai,16,pickup,36.73875,121.18004,36.77869,121.17283,2024-06-20 07:46:00,2024-06-20 09:00:00,2024-06-20 11:16:00,2024-06-20 11:16:00,2024-06-20 11:00:00,284,1,620,5,0.0,210.0,0.0,16.0,True,Slight Delay,0.0,0.06666666666666667,0.25,4.487332126391533,10.76959710333968,0.0,0.0,0.06972222222222221,Low,Pickup/task start delay
2024-06-20 07:50:00,P-2444026,12307,Yantai,16,pickup,36.73875,121.18018,36.77792,121.17706,2024-06-20 07:50:00,2024-06-20 09:00:00,2024-06-20 10:04:00,2024-06-20 10:04:00,2024-06-20 11:00:00,247,14,620,6,0.0,134.0,0.0,0.0,False,On Time,0.0,0.0,0.3,4.364364893067124,10.474475743361097,0.0,0.0,0.045,Low,No significant delay
2024-06-20 07:55:00,P-5867036,12307,Yantai,16,pickup,36.77889,121.17486,36.77907,121.17509,2024-06-20 07:55:00,2024-06-20 09:00:00,2024-06-20 11:24:00,2024-06-20 11:24:00,2024-06-20 11:00:00,247,14,620,7,0.0,209.0,0.0,24.0,True,Slight Delay,0.0,0.1,0.35,0.25,0.6,0.0,0.0,0.10083333333333333,Low,Pickup/task start delay
2024-06-20 07:55:00,P-913292,12307,Yantai,16,pickup,36.77852,121.17387,36.77915,121.17506,2024-06-20 07:55:00,2024-06-20 09:00:00,2024-06-20 11:30:00,2024-06-20 11:30:00,2024-06-20 11:00:00,247,14,620,8,0.0,215.0,0.0,30.0,True,Slight Delay,0.0,0.125,0.4,0.25,0.6,0.0,0.0,0.12041666666666666,Low,Pickup/task start delay
2024-06-20 07:57:00,P-2171250,12307,Yantai,16,pickup,36.77754,121.17222,36.7779,121.17234,2024-06-20 07:57:00,2024-06-20 09:00:00,2024-06-20 10:31:00,2024-06-20 10:31:00,2024-06-20 11:00:00,176,7,620,9,0.0,154.0,0.0,0.0,False,On Time,0.0,0.0,0.45,0.25,0.6,0.0,0.0,0.0675,Low,No significant delay
2024-06-20 07:57:00,P-3304248,12307,Yantai,16,pickup,36.77653,121.17409,36.77895,121.17768,2024-06-20 07:57:00,2024-06-20 09:00:00,2024-06-20 10:21:00,2024-06-20 10:21:00,2024-06-20 11:00:00,247,14,620,10,0.0,144.0,0.0,0.0,False,On Time,0.0,0.0,0.5,0.4179017693658594,1.0029642464780624,0.0,0.0,0.075,Low,No significant delay
2024-06-20 08:06:00,P-2938980,12307,Yantai,16,pickup,36.77775,121.17389,36.77762,121.17354,2024-06-20 08:06:00,2024-06-20 09:00:00,2024-06-20 10:15:00,2024-06-20 10:15:00,2024-06-20 11:00:00,284,1,620,11,0.0,129.0,0.0,0.0,False,On Time,0.0,0.0,0.55,0.25,0.6,0.0,0.0,0.0825,Low,No significant delay
2024-06-20 08:50:00,P-1144361,12307,Yantai,16,pickup,36.73892,121.18011,36.77869,121.17453,2024-06-20 08:50:00,2024-06-20 11:00:00,2024-06-20 11:37:00,2024-06-20 11:37:00,2024-06-20 13:00:00,247,14,620,12,0.0,167.0,0.0,0.0,False,On Time,0.0,0.0,0.6,4.450073362669135,10.680176070405924,0.0,0.0,0.09,Low,No significant delay
2024-06-20 08:52:00,P-1625129,12307,Yantai,16,pickup,36.73871,121.18012,36.7788,121.17428,2024-06-20 08:52:00,2024-06-21 17:00:00,2024-06-20 11:46:00,2024-06-20 11:46:00,2024-06-21 19:00:00,247,14,620,13,0.0,174.0,0.0,0.0,False,On Time,0.0,0.0,0.65,4.48806080518353,10.771345932440472,0.0,0.0,0.0975,Low,No significant delay
2024-06-20 10:56:00,P-5216159,12307,Yantai,16,pickup,36.7771,121.17212,36.7788,121.17338,2024-06-20 10:56:00,2024-06-21 17:00:00,2024-06-20 17:03:00,2024-06-20 17:03:00,2024-06-21 19:00:00,284,1,620,1,0.0,367.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-20 14:21:00,P-5061875,12307,Yantai,16,pickup,36.75855,121.17423,36.77787,121.17235,2024-06-20 14:21:00,2024-06-20 15:00:00,2024-06-20 16:27:00,2024-06-20 16:27:00,2024-06-20 17:00:00,176,7,620,1,0.0,126.0,0.0,0.0,False,On Time,0.0,0.0,0.05,2.154802856819719,5.171526856367325,0.0,0.0,0.0075,Low,No significant delay
2024-06-21 07:36:00,P-4142426,12307,Yantai,16,pickup,36.77825,121.17714,36.77784,121.17715,2024-06-21 07:36:00,2024-06-21 09:00:00,2024-06-21 09:48:00,2024-06-21 09:48:00,2024-06-21 11:00:00,247,14,621,1,0.0,132.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-21 07:38:00,P-2679458,12307,Yantai,16,pickup,36.7781,121.1728,36.77731,121.17296,2024-06-21 07:38:00,2024-06-21 09:00:00,2024-06-21 10:18:00,2024-06-21 10:18:00,2024-06-21 11:00:00,284,1,621,2,0.0,160.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-21 08:02:00,P-418309,12307,Yantai,16,pickup,36.77926,121.17309,36.77873,121.17304,2024-06-21 08:02:00,2024-06-21 09:00:00,2024-06-21 10:58:00,2024-06-21 10:58:00,2024-06-21 11:00:00,284,1,621,3,0.0,176.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-06-21 14:33:00,P-5382945,12307,Yantai,16,pickup,36.73895,121.17966,36.77765,121.17767,2024-06-21 14:33:00,2024-06-21 14:33:00,2024-06-21 16:13:00,2024-06-21 16:13:00,2024-06-21 16:33:00,247,14,621,1,0.0,100.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.3068938237630965,10.336545177031432,0.0,0.0,0.0075,Low,No significant delay
2024-06-21 15:34:00,P-1111911,12307,Yantai,16,pickup,36.77614,121.17782,36.77773,121.17231,2024-06-21 15:34:00,2024-06-21 15:33:00,2024-06-21 16:24:00,2024-06-21 16:24:00,2024-06-21 17:33:00,176,7,621,2,0.0,50.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.5216195436652221,1.251886904796533,0.0,0.0,0.015,Low,No significant delay
2024-06-21 16:15:00,P-2338661,12307,Yantai,16,pickup,36.73872,121.18069,36.77884,121.17291,2024-06-21 16:15:00,2024-06-22 17:00:00,2024-06-22 06:59:00,2024-06-22 06:59:00,2024-06-22 19:00:00,284,1,622,3,0.0,884.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.514658078689581,10.835179388854995,0.0,0.0,0.0225,Low,No significant delay
2024-06-22 07:06:00,P-4114620,12307,Yantai,16,pickup,36.73883,121.18074,36.77784,121.17235,2024-06-22 07:06:00,2024-06-22 09:00:00,2024-06-22 10:53:00,2024-06-22 10:53:00,2024-06-22 11:00:00,176,7,622,1,0.0,227.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.401637575117453,10.563930180281888,0.0,0.0,0.0075,Low,No significant delay
2024-06-22 09:12:00,P-135063,12307,Yantai,16,pickup,36.77783,121.17367,36.7782,121.17403,2024-06-22 09:12:00,2024-06-23 17:00:00,2024-06-23 16:20:00,2024-06-23 16:20:00,2024-06-23 19:00:00,247,14,623,1,0.0,1868.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-22 11:00:00,P-514373,12307,Yantai,16,pickup,36.77732,121.16808,36.77824,121.17316,2024-06-22 11:00:00,2024-06-22 13:00:00,2024-06-22 12:10:00,2024-06-22 12:10:00,2024-06-22 15:00:00,284,1,622,2,0.0,70.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.4638615752741448,1.1132677806579474,0.0,0.0,0.015,Low,No significant delay
2024-06-22 11:08:00,P-925469,12307,Yantai,16,pickup,36.77735,121.17319,36.77734,121.17299,2024-06-22 11:08:00,2024-06-22 13:00:00,2024-06-22 12:19:00,2024-06-22 12:19:00,2024-06-22 15:00:00,284,1,622,3,0.0,71.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-06-22 12:39:00,P-2457202,12307,Yantai,16,pickup,36.77283,121.1674,36.77758,121.17409,2024-06-22 12:39:00,2024-06-22 17:00:00,2024-06-22 16:51:00,2024-06-22 16:51:00,2024-06-22 19:00:00,247,14,622,3,0.0,252.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.79624713503182,1.910993124076368,0.0,0.0,0.0225,Low,No significant delay
2024-06-22 14:08:00,P-5544013,12307,Yantai,16,pickup,36.778,121.17238,36.77783,121.17224,2024-06-22 14:08:00,2024-06-22 15:00:00,2024-06-22 16:36:00,2024-06-22 16:36:00,2024-06-22 17:00:00,176,7,622,2,0.0,148.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-22 14:18:00,P-806262,12307,Yantai,16,pickup,36.77785,121.17399,36.77818,121.17401,2024-06-22 14:18:00,2024-06-22 14:18:00,2024-06-22 16:00:00,2024-06-22 16:00:00,2024-06-22 16:18:00,247,14,622,3,0.0,102.0,0.0,0.0,False,On Time,0.0,0.0,0.15,0.25,0.6,0.0,0.0,0.0225,Low,No significant delay
2024-06-22 14:30:00,P-6110716,12307,Yantai,16,pickup,36.73889,121.17994,36.77716,121.17521,2024-06-22 14:30:00,2024-06-22 15:00:00,2024-06-22 16:06:00,2024-06-22 16:06:00,2024-06-22 17:00:00,247,14,622,4,0.0,96.0,0.0,0.0,False,On Time,0.0,0.0,0.2,4.276241536312647,10.262979687150352,0.0,0.0,0.03,Low,No significant delay
2024-06-23 08:55:00,P-1556063,12307,Yantai,16,pickup,36.73885,121.18001,36.77837,121.17309,2024-06-23 08:55:00,2024-06-24 17:00:00,2024-06-23 16:31:00,2024-06-23 16:31:00,2024-06-24 19:00:00,284,1,623,1,0.0,456.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.437453546818402,10.649888512364164,0.0,0.0,0.0075,Low,No significant delay
2024-06-23 09:18:00,P-6028842,12307,Yantai,16,pickup,36.77884,121.17409,36.77854,121.17285,2024-06-23 09:18:00,2024-06-23 11:00:00,2024-06-23 12:56:00,2024-06-23 12:56:00,2024-06-23 13:00:00,284,1,623,2,0.0,218.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-24 07:36:00,P-2326918,12307,Yantai,16,pickup,36.77802,121.177,36.77766,121.17699,2024-06-24 07:36:00,2024-06-24 09:00:00,2024-06-24 10:16:00,2024-06-24 10:16:00,2024-06-24 11:00:00,247,14,624,1,0.0,160.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-24 08:31:00,P-2986104,12307,Yantai,16,pickup,36.7388,121.18029,36.77739,121.17425,2024-06-24 08:31:00,2024-06-24 09:00:00,2024-06-24 10:38:00,2024-06-24 10:38:00,2024-06-24 11:00:00,247,14,624,2,0.0,127.0,0.0,0.0,False,On Time,0.0,0.0,0.1,4.3246173297446795,10.37908159138723,0.0,0.0,0.015,Low,No significant delay
2024-06-24 08:35:00,P-5945338,12307,Yantai,16,pickup,36.73889,121.1803,36.7775,121.17402,2024-06-24 08:35:00,2024-06-24 09:00:00,2024-06-24 10:55:00,2024-06-24 10:55:00,2024-06-24 11:00:00,247,14,624,3,0.0,140.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.329534709745309,10.390883303388742,0.0,0.0,0.0225,Low,No significant delay
2024-06-24 09:03:00,P-4237184,12307,Yantai,16,pickup,36.77833,121.17394,36.77828,121.17362,2024-06-24 09:03:00,2024-06-25 17:00:00,2024-06-24 16:31:00,2024-06-24 16:31:00,2024-06-25 19:00:00,284,1,624,4,0.0,448.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.25,0.6,0.0,0.0,0.03,Low,No significant delay
2024-06-24 14:39:00,P-3437721,12307,Yantai,16,pickup,36.77799,121.17228,36.77785,121.1723,2024-06-24 14:39:00,2024-06-25 09:00:00,2024-06-25 10:29:00,2024-06-25 10:29:00,2024-06-25 11:00:00,176,7,625,1,0.0,1190.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-24 15:36:00,P-2539780,12307,Yantai,16,pickup,36.77868,121.17789,36.7784,121.17765,2024-06-24 15:36:00,2024-06-24 17:00:00,2024-06-24 16:10:00,2024-06-24 16:10:00,2024-06-24 19:00:00,247,14,624,2,0.0,34.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-25 07:40:00,P-1213895,12307,Yantai,16,pickup,36.77694,121.17397,36.77761,121.17222,2024-06-25 07:40:00,2024-06-25 09:00:00,2024-06-25 09:45:00,2024-06-25 09:45:00,2024-06-25 11:00:00,176,7,625,1,0.0,125.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-25 07:44:00,P-3899190,12307,Yantai,16,pickup,36.73859,121.18009,36.77796,121.17701,2024-06-25 07:44:00,2024-06-25 09:00:00,2024-06-25 10:14:00,2024-06-25 10:14:00,2024-06-25 11:00:00,247,14,625,2,0.0,150.0,0.0,0.0,False,On Time,0.0,0.0,0.1,4.386334626319648,10.527203103167157,0.0,0.0,0.015,Low,No significant delay
2024-06-25 08:19:00,P-89048,12307,Yantai,16,pickup,36.73898,121.18002,36.77824,121.17313,2024-06-25 08:19:00,2024-06-25 11:00:00,2024-06-25 12:37:00,2024-06-25 12:37:00,2024-06-25 13:00:00,284,1,625,3,0.0,258.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.408452142065082,10.580285140956198,0.0,0.0,0.0225,Low,No significant delay
2024-06-25 08:49:00,P-5614229,12307,Yantai,16,pickup,36.73882,121.18012,36.77751,121.1722,2024-06-25 08:49:00,2024-06-26 17:00:00,2024-06-25 16:28:00,2024-06-25 16:28:00,2024-06-26 19:00:00,176,7,625,4,0.0,459.0,0.0,0.0,False,On Time,0.0,0.0,0.2,4.359604607623925,10.463051058297422,0.0,0.0,0.03,Low,No significant delay
2024-06-25 09:23:00,P-3700557,12307,Yantai,16,pickup,36.76182,121.17632,36.77839,121.1757,2024-06-25 09:23:00,2024-06-25 11:00:00,2024-06-25 12:53:00,2024-06-25 12:53:00,2024-06-25 13:00:00,247,14,625,5,0.0,210.0,0.0,0.0,False,On Time,0.0,0.0,0.25,1.843327363759687,4.423985673023249,0.0,0.0,0.0375,Low,No significant delay
2024-06-25 10:07:00,P-4787384,12307,Yantai,16,pickup,36.77803,121.17787,36.77881,121.17298,2024-06-25 10:07:00,2024-06-25 13:00:00,2024-06-25 12:45:00,2024-06-25 12:45:00,2024-06-25 15:00:00,284,1,625,4,0.0,158.0,0.0,0.0,False,On Time,0.0,0.0,0.2,0.44406717536108614,1.0657612208666067,0.0,0.0,0.03,Low,No significant delay
2024-06-25 13:32:00,P-2106796,12307,Yantai,16,pickup,36.74554,121.18132,36.77834,121.17314,2024-06-25 13:32:00,2024-06-25 15:00:00,2024-06-25 16:41:00,2024-06-25 16:41:00,2024-06-25 17:00:00,284,1,625,1,0.0,189.0,0.0,0.0,False,On Time,0.0,0.0,0.05,3.7192748280242687,8.926259587258246,0.0,0.0,0.0075,Low,No significant delay
2024-06-26 07:38:00,P-5566499,12307,Yantai,16,pickup,36.77799,121.17398,36.77777,121.17415,2024-06-26 07:38:00,2024-06-26 09:00:00,2024-06-26 10:39:00,2024-06-26 10:39:00,2024-06-26 11:00:00,247,14,626,1,0.0,181.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-26 09:20:00,P-5184643,12307,Yantai,16,pickup,36.77833,121.17407,36.77826,121.1741,2024-06-26 09:20:00,2024-06-26 11:00:00,2024-06-26 10:59:00,2024-06-26 10:59:00,2024-06-26 13:00:00,247,14,626,2,0.0,99.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-26 10:28:00,P-5218227,12307,Yantai,16,pickup,36.77758,121.17777,36.77741,121.17451,2024-06-26 10:28:00,2024-06-26 15:00:00,2024-06-26 16:47:00,2024-06-26 16:47:00,2024-06-26 17:00:00,247,14,626,2,0.0,379.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.29096145320739003,0.698307487697736,0.0,0.0,0.015,Low,No significant delay
2024-06-26 14:03:00,P-5674192,12307,Yantai,16,pickup,36.77746,121.16785,36.77776,121.17222,2024-06-26 14:03:00,2024-06-26 15:00:00,2024-06-26 16:12:00,2024-06-26 16:12:00,2024-06-26 17:00:00,176,7,626,1,0.0,129.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.39063351429993587,0.937520434319846,0.0,0.0,0.0075,Low,No significant delay
2024-06-27 08:00:00,P-1828964,12307,Yantai,16,pickup,36.77797,121.17192,36.77894,121.17298,2024-06-27 08:00:00,2024-06-28 17:00:00,2024-06-27 17:10:00,2024-06-27 17:10:00,2024-06-28 19:00:00,284,1,627,1,0.0,550.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-27 08:03:00,P-4158566,12307,Yantai,16,pickup,36.77874,121.17293,36.77906,121.17365,2024-06-27 08:03:00,2024-06-27 09:00:00,2024-06-27 10:58:00,2024-06-27 10:58:00,2024-06-27 11:00:00,284,1,627,2,0.0,175.0,0.0,0.0,False,On Time,0.0,0.0,0.1,0.25,0.6,0.0,0.0,0.015,Low,No significant delay
2024-06-27 08:46:00,P-4735267,12307,Yantai,16,pickup,36.73883,121.18021,36.77875,121.17317,2024-06-27 08:46:00,2024-06-27 09:00:00,2024-06-27 10:52:00,2024-06-27 10:52:00,2024-06-27 11:00:00,284,1,627,3,0.0,126.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.48298731041941,10.759169545006584,0.0,0.0,0.0225,Low,No significant delay
2024-06-27 16:01:00,P-4317658,12307,Yantai,16,pickup,36.77727,121.17416,36.77731,121.17428,2024-06-27 16:01:00,2024-06-27 17:00:00,2024-06-27 16:45:00,2024-06-27 16:45:00,2024-06-27 19:00:00,247,14,627,1,0.0,44.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-28 08:03:00,P-1364790,12307,Yantai,16,pickup,36.7784,121.17303,36.77826,121.1731,2024-06-28 08:03:00,2024-06-28 09:00:00,2024-06-28 10:44:00,2024-06-28 10:44:00,2024-06-28 11:00:00,284,1,628,1,0.0,161.0,0.0,0.0,False,On Time,0.0,0.0,0.05,0.25,0.6,0.0,0.0,0.0075,Low,No significant delay
2024-06-29 07:53:00,P-2579525,12307,Yantai,16,pickup,36.73891,121.17992,36.77742,121.17299,2024-06-29 07:53:00,2024-06-29 09:00:00,2024-06-29 10:22:00,2024-06-29 10:22:00,2024-06-29 11:00:00,284,1,629,1,0.0,149.0,0.0,0.0,False,On Time,0.0,0.0,0.05,4.326391389254128,10.383339334209907,0.0,0.0,0.0075,Low,No significant delay
2024-06-29 08:13:00,P-3418158,12307,Yantai,16,pickup,36.73889,121.18026,36.77761,121.17696,2024-06-29 08:13:00,2024-06-29 13:00:00,2024-06-29 11:57:00,2024-06-29 11:57:00,2024-06-29 15:00:00,247,14,629,2,0.0,224.0,0.0,0.0,False,On Time,0.0,0.0,0.1,4.31549266516452,10.357182396394848,0.0,0.0,0.015,Low,No significant delay
2024-06-29 08:45:00,P-1178664,12307,Yantai,16,pickup,36.73957,121.17797,36.77897,121.17776,2024-06-29 08:45:00,2024-06-29 11:00:00,2024-06-29 11:45:00,2024-06-29 11:45:00,2024-06-29 13:00:00,247,14,629,3,0.0,180.0,0.0,0.0,False,On Time,0.0,0.0,0.15,4.381120051866458,10.514688124479498,0.0,0.0,0.0225,Low,No significant delay
